name,album,track_number,acousticness,danceability,energy,liveness,loudness,tempo,valence,popularity,duration,taylors_version,performed_live,not_first_release,low_instrumentalness,medium_instrumentalness,spoken_section,Midnights,Lover,reputation,Red (Taylor's Version),folklore,Speak Now (Taylor's Version),Fearless (Taylor's Version),Live From Clear Channel Stripped 2008,Speak Now,Fearless,1989,Taylor Swift,1989 (Taylor's Version),Red,evermore,Speak Now World Tour Live,reputation Stadium Tour Surprise Song Playlist
White Horse,reputation Stadium Tour Surprise Song Playlist,7.708831851975145,-1.008683966839365,0.5122324159021406,0.2764423076923077,-4.959597190847647,0.5602456967359474,0.17451942536979573,0.19942579505300354,0.31,0.28719281654595463,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
I'm Only Me When I'm With You,reputation Stadium Tour Surprise Song Playlist,7.793267893402621,-2.9953006984522523,0.4785932721712539,0.9795673076923078,-4.920217026336219,0.8731519177201629,0.5385489380135065,0.5340106007067138,0.32,0.2498183184118481,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Starlight,reputation Stadium Tour Surprise Song Playlist,7.876455843123859,-2.533361830071535,0.6207951070336392,0.7920673076923078,-2.3148960761405,0.7223055496035997,0.4112809879208356,0.6389134275618374,0.3,0.2592563229911679,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
I Know Places,reputation Stadium Tour Surprise Song Playlist,7.958441282741789,-1.1900215313192108,0.5489296636085627,0.765625,-3.024044342845451,0.7798728662238412,0.6523742907662919,0.5053003533568905,0.32,0.2122663857916504,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Welcome To New York,1989,0.0,-2.2899922588391783,0.8348623853211009,0.6201923076923077,-1.7504184256397937,0.7962288407970859,0.34721383884505863,0.6852915194346291,0.5,0.2441555156642562,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Blank Space,1989,0.7829994753508476,-1.7435112359142642,0.790519877675841,0.703125,-5.330922424637826,0.7498035854581817,0.1981238593675659,0.5881183745583038,0.54,0.2804465308726568,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Style,1989,1.335679380127453,-3.148260209255274,0.5275229357798165,0.8088942307692308,-4.334096849697363,0.7367330904935363,0.19056816809992833,0.4964664310954064,0.57,0.2788873725161532,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Out Of The Woods,1989,1.7774125794343936,-3.3859804575602754,0.47400611620795113,0.8689903846153846,-1.5105025780493342,0.6408827940861367,0.16979711832752215,0.33193462897526504,0.53,0.2879478569123003,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
All You Had To Do Was Stay,1989,2.1515327684960113,-3.1926526766853573,0.5535168195718654,0.7295673076923077,-4.920217026336219,0.7271623455467467,0.2050333401978398,0.553886925795053,0.48,0.2077116047816707,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Shake It Off,1989,2.479318719827706,-1.9955284288021393,0.617737003058104,0.8197115384615385,-1.5502486926083987,0.7518034426112421,0.6531767279027986,0.9988957597173145,0.53,0.25661368170895843,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
I Wish You Would,1989,2.772997332782901,-2.6057192991817795,0.6269113149847095,0.9314903846153847,-4.881455322472328,0.7102349832154846,0.3546204046271507,0.5251766784452297,0.53,0.23441549493839817,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Bad Blood,1989,3.0403220100313733,-1.828919777975926,0.6162079510703364,0.8125000000000001,-2.694626340617418,0.7003785443896865,0.7251688313532783,0.2756183745583039,0.5,0.24289648585337498,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Wildest Dreams,1989,3.2865561462399002,-1.960832944978868,0.46941896024464835,0.6850961538461539,-4.73228840986601,0.6066709520748518,0.510577257653333,0.47217314487632517,0.51,0.2589543068446297,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
How You Get The Girl,1989,3.515456451645638,-3.0527599044222926,0.7981651376146789,0.6466346153846154,-5.308066260377203,0.6998071566316691,0.368552985705257,0.5605123674911662,0.54,0.31009507845813206,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
This Love,1989,3.7298094704994864,-0.3707056682329064,0.36391437308868496,0.3810096153846154,-5.262945641052716,0.5081779872866224,0.53864835500387,0.07685512367491167,0.49,0.3149273368027438,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
I Know Places,1989,3.9317461882290177,-1.1900215313192108,0.5489296636085627,0.765625,-3.024044342845451,0.7798728662238412,0.6523742907662919,0.5053003533568905,0.51,0.2122663857916504,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Clean,1989,4.122937206008276,-1.2284116656285498,0.874617737003058,0.3112980769230769,-4.959597190847647,0.5825298192986216,0.2547418353796664,0.19169611307420492,0.56,0.3543914091507118,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Wonderland,1989,4.304719440836713,-2.130119662482183,0.2737003058103975,0.6899038461538461,-3.0399054601291016,0.747303764016856,0.8231513765702558,0.1762367491166078,0.56,0.30637084185113256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
You Are In Love,1989,4.478181504542924,-0.33242525212235485,0.35321100917431186,0.43509615384615385,-5.37724062687119,0.5011070637811585,0.7244090014983561,0.3109540636042403,0.56,0.3470410911843375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
New Romantics,1989,4.6442230681944086,-2.9900438601681016,0.5963302752293578,0.9266826923076924,-6.847734791344588,0.717091636311692,0.38246426314257104,0.603577738515901,0.63,0.27787939362708186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Welcome To New York,1989,0.0,-2.250891389462163,0.8409785932721713,0.6201923076923077,-1.7369266822435314,0.7930147846582387,0.3474410776801755,0.6378091872791519,0.58,0.2441555156642562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Blank Space,1989,0.7829994753508476,-1.8511052975085809,0.7798165137614679,0.6730769230769231,-3.9958273541343408,0.7491607742304122,0.19818777028994256,0.6024734982332155,0.74,0.2804465308726568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Style,1989,1.335679380127453,-3.1408495438624793,0.5428134556574923,0.8028846153846154,-4.364770582581118,0.7383758302978359,0.19117887246930504,0.46223498233215554,0.72,0.2788873725161532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Out Of The Woods,1989,1.7774125794343936,-3.3276427088778813,0.47247706422018354,0.8701923076923077,-1.5330530544902021,0.6408113706163847,0.1696763976963663,0.33745583038869265,0.58,0.2879478569123003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
All You Had To Do Was Stay,1989,2.1515327684960113,-3.1981491231325765,0.5489296636085627,0.7427884615384616,-4.768727314740275,0.7236625955288909,0.20502623898424238,0.4787985865724382,0.54,0.2077116047816707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Shake It Off,1989,2.479318719827706,-2.067260214694348,0.617737003058104,0.8016826923076924,-3.572548718733897,0.7496607385186773,0.652729351446162,1.0,0.73,0.25661368170895843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
I Wish You Would,1989,2.772997332782901,-2.601152814905943,0.6192660550458716,0.9375000000000001,-4.626192388265337,0.7104492536247411,0.35451388642318965,0.513030035335689,0.46,0.23441549493839817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Bad Blood,1989,3.0403220100313733,-1.8377130393571772,0.6223241590214067,0.8221153846153847,-3.572548718733897,0.6996643096921649,0.7246717464014598,0.284452296819788,0.66,0.24289648585337498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Wildest Dreams,1989,3.2865561462399002,-1.9533555209095796,0.4755351681957187,0.6586538461538463,-4.73228840986601,0.6068137990143562,0.5109962292555799,0.4799028268551237,0.69,0.2589543068446297,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
How You Get The Girl,1989,3.515456451645638,-2.991205332078385,0.7966360856269113,0.6514423076923078,-5.321755999419936,0.6980929933576174,0.36848907478288034,0.5373233215547704,0.47,0.31009507845813206,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
This Love,1989,3.7298094704994864,-0.4298101594178592,0.35474006116207946,0.4098557692307693,-4.920217026336219,0.5101064209699308,0.5389182011205714,0.05013250883392226,0.44,0.3149273368027438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
I Know Places,1989,3.9317461882290177,-1.2314314608129961,0.5397553516819571,0.7752403846153847,-2.7076800720042624,0.7799442896935933,0.65232458227111,0.5185512367491166,0.44,0.2122663857916504,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Clean,1989,4.122937206008276,-1.2016665379172273,0.8669724770642202,0.31370192307692313,-4.491782465870124,0.5813156203128348,0.2548199487292378,0.20163427561837455,0.46,0.3543914091507118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
State Of Grace,Red,0.0,-3.580450697839737,0.5275229357798165,0.8497596153846154,-5.4627146876890205,0.7162345546746661,0.4393591864849702,0.3970848056537103,0.43,0.4000449249017976,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Red,Red,0.7829994753508476,-1.9024575825791938,0.5489296636085627,0.935096153846154,-5.344732417130482,0.8315834583244055,0.40392413063392524,0.6665194346289753,0.5,0.2596829207981532,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Treacherous,Red,1.335679380127453,-1.7547282811044262,0.7064220183486237,0.6045673076923077,-3.5938734277297315,0.5588172273409042,0.2975124448768294,0.39487632508833925,0.41,0.2973348962668917,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
I Knew You Were Trouble.,Red,1.7774125794343936,-2.9953006984522523,0.5795107033639143,0.421875,-9.839480945875591,0.650810656381687,0.06335702771603674,0.7084805653710249,0.5,0.25429759538519336,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
All Too Well,Red,2.1515327684960113,-2.248531410875626,0.5489296636085627,0.5901442307692308,-4.075587923220351,0.5790300692807656,0.177267595031991,0.3308303886925796,0.56,0.4617826880569603,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
